Male,Asian,White,Black,top,right,bottom,left
0.9827714255934028,0.008948647437702545,0.02226281089842633,0.23427368927967612,46,631,89,588
0.9928146168393799,0.0018089405621992019,0.12670753567658846,0.45785172577800004,162,241,198,205
0.7762779179118842,0.0320066340928721,0.012804039446570801,0.5712210175903468,41,549,84,506
0.9905140665871606,0.001184454992461837,0.9878659901803801,0.0011872107785434994,118,345,154,309
0.9884089615352626,0.008676591687849865,0.025257004800001707,0.5365438078770554,126,465,162,429
0.9642320784436098,0.09951402651144915,0.014384784102159272,0.8005671524063879,122,419,166,376
0.8995973003523122,0.002438209706297519,0.8064768857236989,0.009619049539688625,190,193,226,157
0.9676637869307206,0.1246640573389141,0.030957023040571435,0.4428561527902111,132,295,175,252
0.958006917046526,0.008840713100058071,0.023679332204796205,0.7688981376688014,198,165,234,129
